Property_ID,Property,Account ID,Accounts,Date,Month,Year,Quarter,Beginning Balance,Debit,Credit,Ending Balance,Class,Summary Grouping,FS
1001,1340 Burlington LLC,6610-0000,Mortgage Interest,2024-10-31,October,2024,Q4,26985.04,3008.92,0.0,29993.96,Property Expense,Expense,Income Statement
1001,1340 Burlington LLC,6850-0000,Taxes and Licenses,2024-10-31,October,2024,Q4,87.0,0.0,0.0,87.0,Property Expense,Expense,Income Statement
1001,1340 Burlington LLC,6860-0000,Accounting Fees,2024-10-31,October,2024,Q4,2618.99,0.0,0.0,2618.99,Property Expense,Expense,Income Statement
1001,1340 Burlington LLC,9210-0000,Depreciation Expense - Buildings,2024-10-31,October,2024,Q4,19560.33,2173.37,0.0,21733.7,Other Expenses,Other Expenses,Income Statement
1001,1340 Burlington LLC,9300-0000,Amortization Expense,2024-10-31,October,2024,Q4,5681.14,631.23,0.0,6312.37,Other Expenses,Other Expenses,Income Statement
1001,1340 Burlington LLC,1110-0000,Operating Cash,2024-09-30,September,2024,Q3,211425.36,10424.42,0.0,221849.78,Asset,Current Asset,Balance Sheet
1001,1340 Burlington LLC,1620-0000,Land,2024-09-30,September,2024,Q3,85000.0,0.0,0.0,85000.0,Asset,Non-Current Asset,Balance Sheet
1001,1340 Burlington LLC,1630-0000,Buildings,2024-09-30,September,2024,Q3,1227139.0,0.0,210000.0,1017139.0,Asset,Non-Current Asset,Balance Sheet
1001,1340 Burlington LLC,1640-0000,Furniture and Fixtures,2024-09-30,September,2024,Q3,0.0,160000.0,0.0,160000.0,Asset,Non-Current Asset,Balance Sheet
1001,1340 Burlington LLC,1670-0000,Land Improvements,2024-09-30,September,2024,Q3,0.0,50000.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1001,1340 Burlington LLC,1687-0000,Loan Fees,2024-09-30,September,2024,Q3,8023.64,0.0,0.0,8023.64,Asset,Non-Current Asset,Balance Sheet
1001,1340 Burlington LLC,1688-0000,Amortized Lease Commission,2024-09-30,September,2024,Q3,45000.0,0.0,0.0,45000.0,Asset,Non-Current Asset,Balance Sheet
1001,1340 Burlington LLC,1730-0000,A/D - Buildings,2024-09-30,September,2024,Q3,-96714.96,0.0,2173.37,-98888.33,Asset,Contra Asset,Balance Sheet
1001,1340 Burlington LLC,1740-0000,A/D - Furniture and Fixtures,2024-09-30,September,2024,Q3,-160000.0,0.0,0.0,-160000.0,Asset,Contra Asset,Balance Sheet
1001,1340 Burlington LLC,1770-0000,A/D - Land Improvments,2024-09-30,September,2024,Q3,-50000.0,0.0,0.0,-50000.0,Asset,Contra Asset,Balance Sheet
1001,1340 Burlington LLC,1787-0000,A/A - Loan Fees,2024-09-30,September,2024,Q3,-3597.68,0.0,796.03,-4393.71,Asset,Contra Asset,Balance Sheet
1001,1340 Burlington LLC,1788-0000,A/A - Lease Commissions,2024-09-30,September,2024,Q3,-18573.12,0.0,4464.31,-23037.43,Asset,Contra Asset,Balance Sheet
1001,1340 Burlington LLC,2250-0000,Tenant Deposits,2024-09-30,September,2024,Q3,-15000.0,0.0,0.0,-15000.0,Liabilities,Liabilities,Balance Sheet
1001,1340 Burlington LLC,2510-0000,Mortgage Principal,2024-09-30,September,2024,Q3,-995247.04,3449.13,0.0,-991797.91,Liabilities,Liabilities,Balance Sheet
1001,1340 Burlington LLC,3500-0001,Owner Equity - Andrew Danner,2024-09-30,September,2024,Q3,-111725.74,0.0,0.0,-111725.74,Equity,Equity,Balance Sheet
1001,1340 Burlington LLC,3500-0002,Owner Equity - Alex Danner,2024-09-30,September,2024,Q3,16094.26,0.0,0.0,16094.26,Equity,Equity,Balance Sheet
1001,1340 Burlington LLC,3500-0003,Owner Equity - Sanders Industries,2024-09-30,September,2024,Q3,-64354.31,0.0,0.0,-64354.31,Equity,Equity,Balance Sheet
1001,1340 Burlington LLC,3800-0000,Retained Earnings,2024-09-30,September,2024,Q3,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1001,1340 Burlington LLC,4140-0000,Rent-Commercial,2024-09-30,September,2024,Q3,-84064.32,0.0,10612.08,-94676.4,Commercial Rent Income,Revenue,Income Statement
1001,1340 Burlington LLC,4610-0000,Estimated CAM Charges,2024-09-30,September,2024,Q3,-8292.24,0.0,1273.06,-9565.3,Miscellaneous Income,Revenue,Income Statement
1001,1340 Burlington LLC,4612-0000,Estimated Insurance,2024-09-30,September,2024,Q3,-9562.48,0.0,1333.03,-10895.51,Miscellaneous Income,Revenue,Income Statement
1001,1340 Burlington LLC,4614-0000,Estimated Property Tax,2024-09-30,September,2024,Q3,-30505.84,0.0,3664.3,-34170.14,Miscellaneous Income,Revenue,Income Statement
1001,1340 Burlington LLC,5210-0000,Recoverable Repair,2024-09-30,September,2024,Q3,2405.0,0.0,0.0,2405.0,Recoverable Expense,Expense,Income Statement
1001,1340 Burlington LLC,5320-0000,Recoverable Insurance,2024-09-30,September,2024,Q3,-698.85,0.0,0.0,-698.85,Recoverable Expense,Expense,Income Statement
1001,1340 Burlington LLC,5820-0000,Recoverable Management Fee,2024-09-30,September,2024,Q3,8000.0,0.0,0.0,8000.0,Recoverable Expense,Expense,Income Statement
1001,1340 Burlington LLC,6320-0000,Insurance,2024-09-30,September,2024,Q3,759.45,0.0,0.0,759.45,Property Expense,Expense,Income Statement
1001,1340 Burlington LLC,6610-0000,Mortgage Interest,2024-09-30,September,2024,Q3,23976.12,3008.92,0.0,26985.04,Property Expense,Expense,Income Statement
1001,1340 Burlington LLC,6850-0000,Taxes and Licenses,2024-09-30,September,2024,Q3,87.0,0.0,0.0,87.0,Property Expense,Expense,Income Statement
1001,1340 Burlington LLC,6860-0000,Accounting Fees,2024-09-30,September,2024,Q3,2618.99,0.0,0.0,2618.99,Property Expense,Expense,Income Statement
1001,1340 Burlington LLC,9210-0000,Depreciation Expense - Buildings,2024-09-30,September,2024,Q3,17386.96,2173.37,0.0,19560.33,Other Expenses,Other Expenses,Income Statement
1001,1340 Burlington LLC,9300-0000,Amortization Expense,2024-09-30,September,2024,Q3,420.8,5260.34,0.0,5681.14,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2024-04-30,April,2024,Q2,2175.77,151.74,0.0,2327.51,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2024-04-30,April,2024,Q2,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2024-04-30,April,2024,Q2,4995.72,1.03,0.0,4996.75,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2024-04-30,April,2024,Q2,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2024-04-30,April,2024,Q2,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2024-04-30,April,2024,Q2,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2024-04-30,April,2024,Q2,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2024-04-30,April,2024,Q2,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2024-04-30,April,2024,Q2,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2024-04-30,April,2024,Q2,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2024-04-30,April,2024,Q2,-145461.08,0.0,1821.65,-147282.73,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2024-04-30,April,2024,Q2,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2024-04-30,April,2024,Q2,-28690.34,0.0,277.78,-28968.12,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2024-04-30,April,2024,Q2,-81440.82,0.0,291.66,-81732.48,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2024-04-30,April,2024,Q2,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2024-04-30,April,2024,Q2,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2024-04-30,April,2024,Q2,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2024-04-30,April,2024,Q2,-1689028.34,6609.9,0.0,-1682418.44,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2024-04-30,April,2024,Q2,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2024-04-30,April,2024,Q2,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2024-04-30,April,2024,Q2,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2024-04-30,April,2024,Q2,-21250.0,0.0,14058.18,-35308.18,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4620-0000,Other Monthly Charges,2024-04-30,April,2024,Q2,-300.0,0.0,100.0,-400.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,6210-0000,Repair,2024-04-30,April,2024,Q2,0.0,199.0,0.0,199.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6320-0000,Insurance,2024-04-30,April,2024,Q2,3224.75,0.0,0.0,3224.75,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6510-0000,Bank Fees,2024-04-30,April,2024,Q2,9.0,0.0,0.0,9.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2024-04-30,April,2024,Q2,21276.49,7197.54,0.0,28474.03,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6860-0000,Accounting Fees,2024-04-30,April,2024,Q2,1478.0,0.0,0.0,1478.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,8110-0000,Interest Income,2024-04-30,April,2024,Q2,-3.11,0.0,1.03,-4.14,Other Income,Other Income,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2024-04-30,April,2024,Q2,5464.95,1821.65,0.0,7286.6,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2024-04-30,April,2024,Q2,833.34,277.78,0.0,1111.12,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2024-04-30,April,2024,Q2,874.98,291.66,0.0,1166.64,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2025-04-30,April,2025,Q2,10117.83,0.0,7981.34,2136.49,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2025-04-30,April,2025,Q2,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2025-04-30,April,2025,Q2,5005.14,0.0,0.0,5005.14,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2025-04-30,April,2025,Q2,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2025-04-30,April,2025,Q2,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2025-04-30,April,2025,Q2,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2025-04-30,April,2025,Q2,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2025-04-30,April,2025,Q2,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2025-04-30,April,2025,Q2,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2025-04-30,April,2025,Q2,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2025-04-30,April,2025,Q2,-162946.16,0.0,1530.01,-164476.17,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2025-04-30,April,2025,Q2,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2025-04-30,April,2025,Q2,-31642.34,0.0,277.77,-31920.11,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2025-04-30,April,2025,Q2,-83190.79,0.0,291.64,-83482.43,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2025-04-30,April,2025,Q2,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2025-04-30,April,2025,Q2,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2025-04-30,April,2025,Q2,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2025-04-30,April,2025,Q2,-1634626.38,0.0,0.0,-1634626.38,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2025-04-30,April,2025,Q2,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2025-04-30,April,2025,Q2,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2025-04-30,April,2025,Q2,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3810-0000,Prior Years Retained Earnings,2025-04-30,April,2025,Q2,-59870.43,0.0,0.0,-59870.43,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2025-04-30,April,2025,Q2,-14750.0,0.0,12000.0,-26750.0,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4610-0000,Estimated CAM Charges,2025-04-30,April,2025,Q2,-300.0,0.0,100.0,-400.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,4611-0000,CAM reconciliation,2025-04-30,April,2025,Q2,-1558.18,0.0,0.0,-1558.18,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,5430-0000,Recoverable Water & Sewer,2025-04-30,April,2025,Q2,100.0,0.0,0.0,100.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,5450-0000,Recoverable Trash,2025-04-30,April,2025,Q2,100.0,0.0,0.0,100.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,6320-0000,Insurance,2025-04-30,April,2025,Q2,0.0,5473.9,0.0,5473.9,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2025-04-30,April,2025,Q2,41422.32,13807.44,0.0,55229.76,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6860-0000,Accounting Fees,2025-04-30,April,2025,Q2,0.0,800.0,0.0,800.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,7860-0000,Accounting Fees,2025-04-30,April,2025,Q2,0.0,0.0,0.0,0.0,Corporate Expense,Expense,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2025-04-30,April,2025,Q2,4590.03,1530.01,0.0,6120.04,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2025-04-30,April,2025,Q2,833.34,277.77,0.0,1111.11,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2025-04-30,April,2025,Q2,874.93,291.64,0.0,1166.57,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2024-08-31,August,2024,Q3,12959.98,6060.04,0.0,19020.02,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2024-08-31,August,2024,Q3,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2024-08-31,August,2024,Q3,4999.9,1.06,0.0,5000.96,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2024-08-31,August,2024,Q3,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2024-08-31,August,2024,Q3,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2024-08-31,August,2024,Q3,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2024-08-31,August,2024,Q3,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2024-08-31,August,2024,Q3,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2024-08-31,August,2024,Q3,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2024-08-31,August,2024,Q3,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2024-08-31,August,2024,Q3,-152747.68,0.0,1821.65,-154569.33,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2024-08-31,August,2024,Q3,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2024-08-31,August,2024,Q3,-29801.46,0.0,277.78,-30079.24,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2024-08-31,August,2024,Q3,-82607.46,0.0,291.66,-82899.12,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2024-08-31,August,2024,Q3,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2024-08-31,August,2024,Q3,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2024-08-31,August,2024,Q3,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2024-08-31,August,2024,Q3,-1661944.7,6731.97,0.0,-1655212.73,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2024-08-31,August,2024,Q3,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2024-08-31,August,2024,Q3,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2024-08-31,August,2024,Q3,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2024-08-31,August,2024,Q3,-93732.72,0.0,18941.82,-112674.54,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4611-0000,CAM reconciliation,2024-08-31,August,2024,Q3,0.0,0.0,3366.36,-3366.36,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,4620-0000,Other Monthly Charges,2024-08-31,August,2024,Q3,-700.0,0.0,100.0,-800.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,6210-0000,Repair,2024-08-31,August,2024,Q3,384.0,0.0,0.0,384.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6270-0000,Maintenance,2024-08-31,August,2024,Q3,783.5,0.0,0.0,783.5,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6320-0000,Insurance,2024-08-31,August,2024,Q3,7340.0,2540.7,0.0,9880.7,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6510-0000,Bank Fees,2024-08-31,August,2024,Q3,45.0,0.0,0.0,45.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2024-08-31,August,2024,Q3,49422.61,7075.47,0.0,56498.08,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6860-0000,Accounting Fees,2024-08-31,August,2024,Q3,3028.0,0.0,0.0,3028.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,8110-0000,Interest Income,2024-08-31,August,2024,Q3,-7.29,0.0,1.06,-8.35,Other Income,Other Income,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2024-08-31,August,2024,Q3,12751.55,1821.65,0.0,14573.2,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2024-08-31,August,2024,Q3,1944.46,277.78,0.0,2222.24,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2024-08-31,August,2024,Q3,2041.62,291.66,0.0,2333.28,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2024-12-31,December,2024,Q4,30785.29,4346.68,0.0,35131.97,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2024-12-31,December,2024,Q4,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2024-12-31,December,2024,Q4,5004.08,1.06,0.0,5005.14,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2024-12-31,December,2024,Q4,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2024-12-31,December,2024,Q4,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2024-12-31,December,2024,Q4,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2024-12-31,December,2024,Q4,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2024-12-31,December,2024,Q4,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2024-12-31,December,2024,Q4,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2024-12-31,December,2024,Q4,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2024-12-31,December,2024,Q4,-156826.12,0.0,1530.01,-158356.13,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2024-12-31,December,2024,Q4,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2024-12-31,December,2024,Q4,-30912.58,103.58,0.0,-30809.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2024-12-31,December,2024,Q4,-83774.07,1458.21,0.0,-82315.86,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2024-12-31,December,2024,Q4,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2024-12-31,December,2024,Q4,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2024-12-31,December,2024,Q4,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2024-12-31,December,2024,Q4,-1634626.38,0.0,0.0,-1634626.38,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2024-12-31,December,2024,Q4,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2024-12-31,December,2024,Q4,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2024-12-31,December,2024,Q4,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2024-12-31,December,2024,Q4,-169599.08,0.0,31000.0,-200599.08,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4610-0000,Estimated CAM Charges,2024-12-31,December,2024,Q4,-200.0,0.0,100.0,-300.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,4611-0000,CAM reconciliation,2024-12-31,December,2024,Q4,-3366.36,0.0,1308.18,-4674.54,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,4620-0000,Other Monthly Charges,2024-12-31,December,2024,Q4,-900.0,0.0,0.0,-900.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,5430-0000,Recoverable Water & Sewer,2024-12-31,December,2024,Q4,500.0,0.0,0.0,500.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,5450-0000,Recoverable Trash,2024-12-31,December,2024,Q4,500.0,0.0,0.0,500.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,6210-0000,Repair,2024-12-31,December,2024,Q4,384.0,0.0,0.0,384.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6270-0000,Maintenance,2024-12-31,December,2024,Q4,783.5,0.0,0.0,783.5,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6320-0000,Insurance,2024-12-31,December,2024,Q4,12617.65,0.0,0.0,12617.65,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6350-0000,Property Tax,2024-12-31,December,2024,Q4,0.0,14254.06,0.0,14254.06,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6430-0000,Water and Sewer,2024-12-31,December,2024,Q4,150.0,0.0,0.0,150.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6450-0000,Trash Disposal,2024-12-31,December,2024,Q4,150.0,0.0,0.0,150.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6510-0000,Bank Fees,2024-12-31,December,2024,Q4,45.0,0.0,0.0,45.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2024-12-31,December,2024,Q4,77334.05,13807.44,0.0,91141.49,Property Expense,Expense,Income Statement
